,ID,Street_Name
965,1778398,63-130-main-street-Blacktown-NSW-2148
966,1805516,92-valda-street-Blacktown-NSW-2148
967,68392,66-sackville-street-Blacktown-NSW-2148
968,1976163,28-seville-street-North-Parramatta-NSW-2151
969,223859,38-gore-street-Parramatta-NSW-2150
970,1801192,20-palona-street-Marayong-NSW-2148
971,3340450,6-22-lancaster-street-Blacktown-NSW-2148
972,4163986,9-14-16-marcia-street-Toongabbie-NSW-2146
973,2467066,100-ballandella-road-Toongabbie-NSW-2146
974,440906,58-pitt-street-Parramatta-NSW-2150
975,1997408,7-leslie-street-Blacktown-NSW-2148
976,2147002,2-bridge-view-street-Blacktown-NSW-2148
977,1434254,156-railway-street-Parramatta-NSW-2150
978,128512,1-149-toongabbie-road-Toongabbie-NSW-2146
979,2903509,17-lawrence-street-Seven-Hills-NSW-2147
980,305429,10-8-10-fifth-avenue-Blacktown-NSW-2148
981,4069092,24-forrestwood-place-Prospect-NSW-2148
982,1913693,38a-bungaree-road-Toongabbie-NSW-2146
983,216213,3-williamson-avenue-Seven-Hills-NSW-2147
984,68411,20-love-street-Blacktown-NSW-2148
985,1778419,11-21-29-third-avenue-Blacktown-NSW-2148
986,4119173,110-lucas-road-Seven-Hills-NSW-2147
987,2446561,11-perry-street-North-Rocks-NSW-2151
988,223801,505c-3-broughton-street-Parramatta-NSW-2150
989,2234385,5-hilltop-avenue-Blacktown-NSW-2148
990,3500600,99-ellam-drive-Seven-Hills-NSW-2147
991,1054556,37a-177a-reservoir-road-Blacktown-NSW-2148
992,3745166,13-kabarli-road-Lalor-Park-NSW-2147
993,223795,148-13-15-hassall-street-Parramatta-NSW-2150
994,4068692,73-13-15-hassall-street-Parramatta-NSW-2150
995,1696531,37-chircan-street-Old-Toongabbie-NSW-2146
996,673343,27-gilmore-road-Lalor-Park-NSW-2147
997,3550962,1-88-o'connell-street-North-Parramatta-NSW-2151
998,4127806,22-the-crescent-Marayong-NSW-2148
999,1874642,6-marana-street-Blacktown-NSW-2148
1000,4131285,58-nairana-drive-Marayong-NSW-2148
1001,2633990,78-459-463-church-street-Parramatta-NSW-2150
1002,223743,19-marion-street-Parramatta-NSW-2150
1003,2082110,16--bermuda-place-Kings-Park-NSW-2148
1004,37150,3-joel-place-Kings-Langley-NSW-2147
1005,4092495,40-dina-beth-avenue-Blacktown-NSW-2148
1006,223941,1010c-3-broughton-street-Parramatta-NSW-2150
1007,1356747,106-northcott-road-Lalor-Park-NSW-2147
1008,2270386,3-86-eggleton-street-Blacktown-NSW-2148
1009,1572158,3-barclay-road-North-Rocks-NSW-2151
1010,37133,5-ponto-place-Kings-Langley-NSW-2147
1011,3531479,27-mcculloch-road-Blacktown-NSW-2148
1012,2979421,207-127-pennant-street-Parramatta-NSW-2150
1013,214306,28-sturt-street-Lalor-Park-NSW-2147
1014,3099280,27-donohue-street-Kings-Park-NSW-2148
1015,68352,1-12-dudley-avenue-Blacktown-NSW-2148
1016,1539584,1502-29-hunter-street-Parramatta-NSW-2150
1017,2820779,9-8-12-linden-street-Toongabbie-NSW-2146
1018,2258059,136-donohue-street-Kings-Park-NSW-2148
1019,1667209,32-burrell-parade-Blacktown-NSW-2148
1020,223858,50-109-113-george-street-Parramatta-NSW-2150
1021,223705,39-2-charles-street-Parramatta-NSW-2150
1022,2598767,55--balmoral-street-Blacktown-NSW-2148
1023,68383,19-16-oxford-street-Blacktown-NSW-2148
1024,4075571,32-beamish-road-Northmead-NSW-2152
1025,68439,1-5-mantaka-street-Blacktown-NSW-2148
1026,214299,13-purcell-crescent-Lalor-Park-NSW-2147
1027,4075568,43-grasmere-avenue-Northmead-NSW-2152
1028,51094,6-11-13-pye-avenue-Northmead-NSW-2152
1029,4071099,1411-45-macquarie-street-Parramatta-NSW-2150
1030,1454170,12-34-alice-street-Harris-Park-NSW-2150
1031,216228,84-ellam-drive-Seven-Hills-NSW-2147
1032,4084767,8-french-avenue-Toongabbie-NSW-2146
1033,123969,26-williams-road-North-Rocks-NSW-2151
1034,35623,1603-22-parkes-street-Harris-Park-NSW-2150
1035,214911,19-58-62-fitzwilliam-road-Old-Toongabbie-NSW-2146
1036,3745549,35-cornelia-road-Toongabbie-NSW-2146
1037,37158,11--shanke-crescent-Kings-Langley-NSW-2147
1038,1611334,20-13-15-kleins-road-Northmead-NSW-2152
1039,4149468,15-marton-crescent-Kings-Langley-NSW-2147
1040,2438767,7-59-61-balmoral-street-Blacktown-NSW-2148
1041,4084943,9-oaktree-grove-Prospect-NSW-2148
1042,3789599,6-36-38-murray-street-Northmead-NSW-2152
1043,2408178,30-raymond-street-Blacktown-NSW-2148
1044,2604060,155-22-32-great-western-highway-Parramatta-NSW-2150
1045,1109509,91-kastelan-street-Blacktown-NSW-2148
1046,3518306,7-70-isabella-street-North-Parramatta-NSW-2151
1047,1039238,4-13-15-hassall-street-Parramatta-NSW-2150
1048,193748,15-26-pennant-hills-road-North-Parramatta-NSW-2151
1049,4106379,28-18-24-murray-street-Northmead-NSW-2152
1050,3946578,607b-3-broughton-street-Parramatta-NSW-2150
1051,2598762,104-130-reservoir-road-Blacktown-NSW-2148
1052,2399161,5-rae-street-Seven-Hills-NSW-2147
1053,2706507,3-theresa-street-Blacktown-NSW-2148
1054,4077246,357-seven-hills-road-Seven-Hills-NSW-2147
1055,51123,9-10-murray-street-Northmead-NSW-2152
1056,3487998,308-36-46-cowper-street-Parramatta-NSW-2150
1057,68262,31-filey-street-Blacktown-NSW-2148
1058,37153,35-stainsby-avenue-Kings-Langley-NSW-2147
1059,4092531,8-cedar-place-Blacktown-NSW-2148
1060,3115906,10-bailey-place-Blacktown-NSW-2148
1061,4155141,33-173a-reservoir-road-Blacktown-NSW-2148
1062,2651333,72-31-third-avenue-Blacktown-NSW-2148
1063,2956381,58-benalla-crescent-Marayong-NSW-2148
1064,214900,6-beck-road-Old-Toongabbie-NSW-2146
1065,337861,25-6-18-redbank-road-Northmead-NSW-2152
1066,3684600,2-18-sorrell-street-Parramatta-NSW-2150
1067,4159340,7-adam-place-Lalor-Park-NSW-2147
1068,68327,61-walters-road-Blacktown-NSW-2148
1069,3724620,7a-jennifer-avenue-Blacktown-NSW-2148
1070,1132016,90-windsor-road-Northmead-NSW-2152
1071,68322,21-doonside-crescent-Blacktown-NSW-2148
1072,68407,1-70-swinson-road-Blacktown-NSW-2148
1073,1141710,73-cobham-street-Kings-Park-NSW-2148
1074,223787,107-6-river-road-west-Parramatta-NSW-2150
1075,4077248,23-lavinia-street-Seven-Hills-NSW-2147
1076,2402012,4-28-30-mary-street-Northmead-NSW-2152
1077,2758254,1-49-55-beamish-road-Northmead-NSW-2152
1078,68506,10-allen-road-Blacktown-NSW-2148
1079,2971205,55-chircan-street-Old-Toongabbie-NSW-2146
1080,4077252,5-jade-place-Seven-Hills-NSW-2147
1081,193732,10-17-castle-street-North-Parramatta-NSW-2151
1082,214288,56-heffron-road-Lalor-Park-NSW-2147
1083,506178,31-monaro-street-Seven-Hills-NSW-2147
1084,425975,102-lucas-road-Seven-Hills-NSW-2147
1085,128515,8-junia-avenue-Toongabbie-NSW-2146
1086,4121045,4-51-wigram-street-Harris-Park-NSW-2150
1087,35636,8-51-wigram-street-Harris-Park-NSW-2150
1088,1992627,5-grose-place-Seven-Hills-NSW-2147
1089,3607737,27-cornelia-road-Toongabbie-NSW-2146
1090,816347,89-21-29-third-avenue-Blacktown-NSW-2148
1091,2133626,7--bismark-road-Northmead-NSW-2152
1092,1937016,32-oulton-street-Prospect-NSW-2148
1093,3084944,42-24-first-avenue-Blacktown-NSW-2148
1094,3166179,1101-8-river-road-west-Parramatta-NSW-2150
1095,4128833,502-25-cowper-street-Parramatta-NSW-2150
1096,1997409,5-sarsfield-street-Blacktown-NSW-2148
1097,4131257,2a-barbara-boulevard-Seven-Hills-NSW-2147
1098,1412599,47-danny-road-Lalor-Park-NSW-2147
1099,4091714,28-orwell-street-Blacktown-NSW-2148
1100,3761923,7-mackenzie-boulevard-Seven-Hills-NSW-2147
1101,214286,73-christine-crescent-Lalor-Park-NSW-2147
1102,1645342,12-elanora-avenue-Blacktown-NSW-2148
1103,1828747,62-130-main-street-Blacktown-NSW-2148
1104,762946,9-13-albert-street-North-Parramatta-NSW-2151
1105,3271359,25-winnipeg-street-Seven-Hills-NSW-2147
1106,1617167,25-blackett-street-Kings-Park-NSW-2148
1107,4163611,63-eggleton-street-Blacktown-NSW-2148
1108,2930383,49-killarney-avenue-Blacktown-NSW-2148
1109,3013323,221-richmond-road-Marayong-NSW-2148
1110,2979408,26-5-sorrell-street-Parramatta-NSW-2150
1111,124458,13-harrow-street-Marayong-NSW-2148
1112,2904937,5-manly-place-Kings-Langley-NSW-2147
1113,4075573,24-caprera-road-Northmead-NSW-2152
1114,1980323,29-sturt-street-Lalor-Park-NSW-2147
1115,1175612,18-fielders-street-Seven-Hills-NSW-2147
1116,1490952,34-rowley-street-Seven-Hills-NSW-2147
1117,4086413,15-hollydale-place-Prospect-NSW-2148
1118,214311,25-ibis-road-Lalor-Park-NSW-2147
1119,216224,7-isabelle-street-Seven-Hills-NSW-2147
1120,4111153,11-32-34-murray-street-Northmead-NSW-2152
1121,2926975,42-terrigal-street-Marayong-NSW-2148
1122,4086353,33-bromfield-avenue-Prospect-NSW-2148
1123,305417,14-monash-road-Blacktown-NSW-2148
1124,68321,3-finlay-street-Blacktown-NSW-2148
1125,4083844,602-330-church-street-Parramatta-NSW-2150
1126,2969814,1-frances-street-Northmead-NSW-2152
1127,996223,13-elbe-street-Seven-Hills-NSW-2147
1128,3151373,223-vardys-road-Blacktown-NSW-2148
1129,1917416,9-lansdowne-street-Parramatta-NSW-2150
1130,1326498,37-42-patricia-street-Blacktown-NSW-2148
1131,37144,14-jubilee-close-Kings-Langley-NSW-2147
1132,2321865,69-harold-street-Blacktown-NSW-2148
1133,1778403,1905-1-boys-avenue-Blacktown-NSW-2148
1134,68308,2-railway-parade-Blacktown-NSW-2148
1135,68292,21-newman-street-Blacktown-NSW-2148
1136,223766,4-16-bobart-street-Parramatta-NSW-2150
1137,1271390,54-killarney-avenue-Blacktown-NSW-2148
1138,4092544,48-kastelan-street-Blacktown-NSW-2148
1139,544294,8-dremeday-street-Northmead-NSW-2152
1140,3341815,37-stainsby-avenue-Kings-Langley-NSW-2147
1141,118280,9-11-allen-street-Harris-Park-NSW-2150
1142,3088788,6-conway-place-Kings-Langley-NSW-2147
1143,3774901,413-36-46-cowper-street-Parramatta-NSW-2150
1144,3859755,7-jennifer-avenue-Blacktown-NSW-2148
1145,868688,19-mcclean-street-Blacktown-NSW-2148
1146,223846,24-campbell-street-Parramatta-NSW-2150
1147,216210,20-fowler-street-Seven-Hills-NSW-2147
1148,816367,8-ash-street-Blacktown-NSW-2148
1149,4172308,1-linda-street-Seven-Hills-NSW-2147
1150,4075576,7-25-27-murray-street-Northmead-NSW-2152
1151,3342621,10-amazon-road-Seven-Hills-NSW-2147
1152,2934869,19-gladys-crescent-Seven-Hills-NSW-2147
1153,1164257,45-13-19-devitt-street-Blacktown-NSW-2148
1154,553273,30--jill-street-Marayong-NSW-2148
1155,306150,5-9-13-balmoral-road-Northmead-NSW-2152
1156,28725,181-madagascar-drive-Kings-Park-NSW-2148
1157,1381109,1-19-21-grandview-street-Parramatta-NSW-2150
1158,216216,53-yvonne-street-Seven-Hills-NSW-2147
1159,4148058,11-mariko-place-Blacktown-NSW-2148
1160,3327305,21-myrtle-street-Prospect-NSW-2148
1161,3500581,66-75-windsor-road-Northmead-NSW-2152
1162,734165,3-29-norfolk-street-Blacktown-NSW-2148
1163,2488812,18-blue-hills-crescent-Blacktown-NSW-2148
1164,4107049,21b-arnott-road-Marayong-NSW-2148
1165,223917,1109c-3-broughton-street-Parramatta-NSW-2150
1166,1837869,811c-3-broughton-street-Parramatta-NSW-2150
1167,223760,22-43-campbell-street-Parramatta-NSW-2150
1168,128500,130-fitzwilliam-road-Toongabbie-NSW-2146
1169,3294330,2007-29-hunter-street-Parramatta-NSW-2150
1170,216235,6-5-7-fuller-street-Seven-Hills-NSW-2147
1171,68418,41a-matthew-crescent-Blacktown-NSW-2148
1172,4112313,17-faulkner-street-Old-Toongabbie-NSW-2146
1173,2744879,6-vernon-street-Marayong-NSW-2148
1174,3841595,99-vardys-road-Lalor-Park-NSW-2147
1175,4167472,6207-1a-morton-street-Parramatta-NSW-2150
1176,1755546,25-reynolds-street-Old-Toongabbie-NSW-2146
1177,3502776,7-57-61-north-rocks-road-North-Rocks-NSW-2151
1178,1290762,62-6-18-redbank-road-Northmead-NSW-2152
1179,528730,25-177-reservoir-road-Blacktown-NSW-2148
1180,4103598,14-40-44-brickfield-street-North-Parramatta-NSW-2151
1181,4171417,41-valparaiso-avenue-Toongabbie-NSW-2146
1182,1263244,54-scott-street-Toongabbie-NSW-2146
1183,223815,1108c-3-broughton-street-Parramatta-NSW-2150
1184,4089139,3-20-wheeler-street-Lalor-Park-NSW-2147
1185,1153625,29-harrod-street-Prospect-NSW-2148
1186,1673457,120-kennedy-parade-Lalor-Park-NSW-2147
1187,214914,265-old-windsor-road-Old-Toongabbie-NSW-2146
1188,3948287,12-moomin-street-Lalor-Park-NSW-2147
1189,68500,26-tallawong-avenue-Blacktown-NSW-2148
1190,3701420,19-12-sinclair-avenue-Blacktown-NSW-2148
1191,993139,1304a-8-cowper-street-Parramatta-NSW-2150
1192,3770456,17-rearden-avenue-Kings-Langley-NSW-2147
1193,2790799,24-garonne-street-Seven-Hills-NSW-2147
1194,68368,3-12-dudley-avenue-Blacktown-NSW-2148
1195,68272,72a-177a-reservoir-road-Blacktown-NSW-2148
1196,3682604,8-wake-place-Kings-Park-NSW-2148
1197,128505,27-hurley-street-Toongabbie-NSW-2146
1198,391068,23-221a-north-rocks-road-North-Rocks-NSW-2151
1199,2438806,12-alam-street-Blacktown-NSW-2148
1200,1539592,401b-8-cowper-street-Parramatta-NSW-2150
1201,2993803,50-anthony-street-Blacktown-NSW-2148
1202,3004365,4-68-macarthur-street-Parramatta-NSW-2150
1203,68364,"62-tallawong-ave,avenue-Blacktown-NSW-2148"
1204,385850,26-west-street-Blacktown-NSW-2148
1205,223865,52-14-hassall-street-Parramatta-NSW-2150
1206,223737,99-20-victoria-road-Parramatta-NSW-2150
1207,802156,251-madagascar-drive-Kings-Park-NSW-2148
1208,3014018,6-201-stephen-street-Blacktown-NSW-2148
1209,68345,113-killarney-avenue-Blacktown-NSW-2148
1210,292204,1-ebro-street-Seven-Hills-NSW-2147
1211,1495442,19-landy-road-Lalor-Park-NSW-2147
1212,3267132,1-1-boyd-street-Blacktown-NSW-2148
1213,3192570,20-lombard-place-Prospect-NSW-2148
1214,4153425,19-4-nolan-place-Seven-Hills-NSW-2147
1215,1934141,13-brett-street-Kings-Langley-NSW-2147
1216,4158910,1b-bristol-circuit-Blacktown-NSW-2148
1217,3885433,10-57-grose-street-North-Parramatta-NSW-2151
1218,2930382,27-craiglea-street-Blacktown-NSW-2148
1219,1861303,2-morton-street-Parramatta-NSW-2150
1220,216219,4-zambesi-road-Seven-Hills-NSW-2147
1221,37139,7-simmonds-street-Kings-Langley-NSW-2147
1222,223791,10-128-macquarie-street-Parramatta-NSW-2150
1223,4091644,302-1-griffiths-street-Blacktown-NSW-2148
1224,2855792,29--stainsby-avenue-Kings-Langley-NSW-2147
1225,525786,49-crudge-road-Marayong-NSW-2148
1226,638213,6-faulkner-street-Old-Toongabbie-NSW-2146
1227,2657377,13-1-7-belmore-street-North-Parramatta-NSW-2151
1228,4108695,107-stephen-street-Blacktown-NSW-2148
1229,2018677,8-47-wigram-Harris-Park-NSW-2150
1230,3135882,14-76-phillip-street-Parramatta-NSW-2150
1231,724939,1-35-macarthur-street-Parramatta-NSW-2150
1232,3975701,7-93-95-thomas-street-Parramatta-NSW-2150
1233,68384,8-monash-road-Blacktown-NSW-2148
1234,216221,18-sloop-street-Seven-Hills-NSW-2147
1235,3340452,34-archer-street-Blacktown-NSW-2148
1236,854866,2-12-early-street-Parramatta-NSW-2150
1237,51105,6-bluegum-circuit-Northmead-NSW-2152
1238,1805518,33-duckmallois-avenue-Blacktown-NSW-2148
1239,1622997,907b-8-cowper-street-Parramatta-NSW-2150
1240,3898512,42-haynes-avenue-Seven-Hills-NSW-2147
1241,2438768,7-34-36-carinya-street-Blacktown-NSW-2148
1242,128452,11-38-cooyong-crescent-Toongabbie-NSW-2146
1243,4153424,7-fowler-street-Seven-Hills-NSW-2147
1244,2848485,605-6-river-road-Parramatta-NSW-2150
1245,3108079,703-31-37-hassall-street-Parramatta-NSW-2150
1246,3664603,2-saxby-way-Blacktown-NSW-2148
1247,3472139,7-riviera-avenue-North-Rocks-NSW-2151
1248,2295122,110-arthur-street-Parramatta-NSW-2150
1249,2947803,1515-45-macquarie-street-Parramatta-NSW-2150
1250,3773977,2-20-crown-street-Harris-Park-NSW-2150
1251,1663604,6-ballandella-road-Toongabbie-NSW-2146
1252,1707401,15-wigram-street-Harris-Park-NSW-2150
1253,4111592,38--dagmar-crescent-Blacktown-NSW-2148
1254,4077249,3-thomas-street-Seven-Hills-NSW-2147
1255,4044539,91-459-463-church-street-Parramatta-NSW-2150
1256,2922307,13-john-dwyer-road-Lalor-Park-NSW-2147
1257,4111484,4-joel-place-Kings-Langley-NSW-2147
1258,2949266,35-lamonerie-street-Toongabbie-NSW-2146
1259,1332977,223-25-north-rocks-road-North-Rocks-NSW-2151
1260,4171433,8-meela-street-Blacktown-NSW-2148
1261,223797,82-68-macarthur-street-Parramatta-NSW-2150
1262,1338477,9-leabons-lane-Seven-Hills-NSW-2147
1263,68395,7-valentine-street-Blacktown-NSW-2148
1264,3509983,79-deptford-avenue-Kings-Langley-NSW-2147
1265,1582227,27-53-59-balmoral-road-Northmead-NSW-2152
1266,1054557,290-bungarribee-road-Blacktown-NSW-2148
1267,2270383,1-ida-place-Blacktown-NSW-2148
1268,214292,48-patterson-road-Lalor-Park-NSW-2147
1269,2947796,809-6-river-rd-west-Parramatta-NSW-2150
1270,4107479,13-459-463-church-street-Parramatta-NSW-2150
1271,3256026,25-blaxland-street-Lalor-Park-NSW-2147
1272,2279371,102-myrtle-street-Prospect-NSW-2148
1273,2584645,13-oulton-street-Prospect-NSW-2148
1274,4100493,34-crudge-road-Marayong-NSW-2148
1275,3472130,18-iona-avenue-North-Rocks-NSW-2151
1276,2598766,42-rutherford-street-Blacktown-NSW-2148
1277,4069050,107-8c-myrtle-street-Prospect-NSW-2148
1278,3326455,5-13-henry-street-Parramatta-NSW-2150
1279,3648466,2-dallas-place-Toongabbie-NSW-2146
1280,740266,7-221a-north-rocks-road-North-Rocks-NSW-2151
1281,2149769,17-orlando-crescent-Seven-Hills-NSW-2147
1282,1679697,20-34-albert-street-North-Parramatta-NSW-2151
1283,68412,2a-balbeek-avenue-Blacktown-NSW-2148
1284,4089634,5-illoca-place-Toongabbie-NSW-2146
1285,3604637,89-68-macarthur-street-Parramatta-NSW-2150
1286,128488,32a-portia-road-Toongabbie-NSW-2146
1287,1964848,41-glenn-avenue-Northmead-NSW-2152
1288,4144733,17-12-murray-street-Northmead-NSW-2152
1289,2863693,4-lyte-place-Prospect-NSW-2148
1290,3900714,12-joseph-street-Blacktown-NSW-2148
1291,1772628,20-24-28-briens-road-Northmead-NSW-2152
1292,223944,11-20-24-sorrell-street-Parramatta-NSW-2150
1293,4034126,37-julie-street-Blacktown-NSW-2148
1294,3357982,910-6-river-road-west-Parramatta-NSW-2150
1295,3279373,33-37-43-balmoral-road-Northmead-NSW-2152
1296,2485530,4-boronia-street-Lalor-Park-NSW-2147
1297,2106849,6-orange-place-Seven-Hills-NSW-2147
1298,3192569,54-norman-street-Prospect-NSW-2148
1299,68455,1-nash-place-Blacktown-NSW-2148
1300,124441,27-37-shedworth-street-Marayong-NSW-2148
1301,223703,403b-8-cowper-street-Parramatta-NSW-2150
1302,128520,22-12-16-toongabbie-road-Toongabbie-NSW-2146
1303,2484643,3-nipigon-road-Seven-Hills-NSW-2147
1304,193715,2-20-davies-street-North-Parramatta-NSW-2151
1305,193731,9-535-church-street-North-Parramatta-NSW-2151
1306,1618276,55-kastelan-street-Blacktown-NSW-2148
1307,4080759,13-42-wigram-street-Harris-Park-NSW-2150
1308,701292,21-65-marsden-street-Parramatta-NSW-2150
1309,2088577,18-sutton-street-Blacktown-NSW-2148
1310,1211599,14-laker-street-Blacktown-NSW-2148
1311,1667208,9-hunter-street-Blacktown-NSW-2148
1312,3326454,8-68-great-western-highway-Parramatta-NSW-2150
1313,68379,1-stewart-avenue-Blacktown-NSW-2148
1314,68263,28-bimbil-street-Blacktown-NSW-2148
1315,2724723,6-panaview-crescent-North-Rocks-NSW-2151
1316,68277,43-dunstable-road-Blacktown-NSW-2148
1317,3993652,21-woodbury-street-North-Rocks-NSW-2151
1318,193712,1-1-7-belmore-street-North-Parramatta-NSW-2151
1319,193710,4-48-harold-street-North-Parramatta-NSW-2151
1320,3132474,7-22-bellevue-street-North-Parramatta-NSW-2151
1321,1514379,5-22-lancaster-street-Blacktown-NSW-2148
1322,1164258,8-9-wallace-street-Blacktown-NSW-2148
1323,4091721,6-de-castella-drive-Blacktown-NSW-2148
1324,1808998,13-12-corry-court-North-Parramatta-NSW-2151
1325,3984670,5b-ollier-crescent-Prospect-NSW-2148
1326,4149826,34-melba-road-Lalor-Park-NSW-2147
1327,2270382,51-balmoral-street-Blacktown-NSW-2148
1328,68346,5-adella-avenue-Blacktown-NSW-2148
1329,3964088,132b-walters-road-Blacktown-NSW-2148
1330,759223,47-patterson-road-Lalor-Park-NSW-2147
1331,51096,107-windsor-road-Northmead-NSW-2152
1332,4079609,4-nulang-street-Old-Toongabbie-NSW-2146
1333,223697,11-26-thomas-street-Parramatta-NSW-2150
1334,1175613,41-mississippi-road-Seven-Hills-NSW-2147
1335,223915,9-17-19-hassall-street-Parramatta-NSW-2150
1336,974827,2-505-507-wentworth-avenue-Toongabbie-NSW-2146
1337,743917,6-26-bellevue-street-North-Parramatta-NSW-2151
1338,3711405,2-wentworth-avenue-Toongabbie-NSW-2146
1339,1050109,5-14-harris-street-Harris-Park-NSW-2150
1340,4072497,10-craig-street-Blacktown-NSW-2148
1341,37149,3-madeira-avenue-Kings-Langley-NSW-2147
1342,288666,203-8a-myrtle-street-Prospect-NSW-2148
1343,3587957,56-ollier-crescent-Prospect-NSW-2148
1344,3730338,30-221a-north-rocks-road-North-Rocks-NSW-2151
1345,3465529,13-26-clifton-street-Blacktown-NSW-2148
1346,4149469,17-gilbert-crescent-Kings-Langley-NSW-2147
1347,28726,91-faulkland-crescent-Kings-Park-NSW-2148
1348,2623211,20-katrina-street-Seven-Hills-NSW-2147
1349,2483694,5-32-allen-street-Harris-Park-NSW-2150
1350,1428931,7-22-lancaster-street-Blacktown-NSW-2148
1351,193711,24-34-albert-street-North-Parramatta-NSW-2151
1352,222467,1a-cannon-street-Prospect-NSW-2148
1353,4174135,24-thomas-kelly-crescent-Lalor-Park-NSW-2147
1354,222479,76-norman-street-Prospect-NSW-2148
1355,3921524,10-belrose-place-Prospect-NSW-2148
1356,4162792,3-193-195-north-rocks-road-North-Rocks-NSW-2151
1357,4174422,43-hadrian-avenue-Blacktown-NSW-2148
1358,128472,52-cornelia-road-Toongabbie-NSW-2146
1359,223794,512-6-10-charles-street-Parramatta-NSW-2150
1360,494396,5-113-hammers-road-Northmead-NSW-2152
1361,861380,63-christine-crescent-Lalor-Park-NSW-2147
1362,4063707,22-faulkland-crescent-Kings-Park-NSW-2148
1363,128454,3-76-metella-road-Toongabbie-NSW-2146
1364,2430465,11-frances-street-Northmead-NSW-2152
1365,3087715,11-wall-park-avenue-Seven-Hills-NSW-2147
1366,2872413,10-burdett-crescent-Blacktown-NSW-2148
1367,4149185,17-percy-street-Marayong-NSW-2148
1368,3904012,74-shanke-crescent-Kings-Langley-NSW-2147
1369,124456,47-quakers-road-Marayong-NSW-2148
1370,1589377,315-flushcombe-road-Blacktown-NSW-2148
1371,709050,9-25-27-murray-street-Northmead-NSW-2152
1372,68338,28a-177a-reservoir-road-Blacktown-NSW-2148
1373,3689959,14-gaggin-street-North-Parramatta-NSW-2151
1374,68526,14-mort-street-Blacktown-NSW-2148
1375,68404,26-pank-parade-Blacktown-NSW-2148
1376,823026,1201-29-hunter-street-Parramatta-NSW-2150
1377,1035647,8-randal-crescent-North-Rocks-NSW-2151
1378,1363684,36-terry-avenue-Seven-Hills-NSW-2147
1379,68333,34-rutherford-street-Blacktown-NSW-2148
1380,4077243,14-athabaska-avenue-Seven-Hills-NSW-2147
1381,4098157,22-marcus-street-Kings-Park-NSW-2148
1382,216203,24-nevis-crescent-Seven-Hills-NSW-2147
1383,193713,4-10-14-gladstone-street-North-Parramatta-NSW-2151
1384,223720,83-church-street-Parramatta-NSW-2150
1385,2949263,9-399-wentworth-avenue-Toongabbie-NSW-2146
1386,2734634,4-patsy-place-Kings-Park-NSW-2148
1387,37147,61-deptford-avenue-Kings-Langley-NSW-2147
1388,4162684,4-22-faulkner-street-Old-Toongabbie-NSW-2146
1389,4077284,107-mississippi-road-Seven-Hills-NSW-2147
1390,4062199,43-31-39-gladstone-street-North-Parramatta-NSW-2151
1391,4088859,14-42-toongabbie-road-Toongabbie-NSW-2146
1392,68446,38-ellerston-glade-Blacktown-NSW-2148
1393,3291247,13-christine-crescent-Lalor-Park-NSW-2147
1394,4062097,4-14-new-street-North-Parramatta-NSW-2151
1395,2135828,8-dee-place-Prospect-NSW-2148
1396,35639,10-12-dalley-street-Harris-Park-NSW-2150
1397,4073475,10-raine-avenue-North-Rocks-NSW-2151
1398,4145162,49-abbott-road-Seven-Hills-NSW-2147
1399,124432,1-nunga-place-Marayong-NSW-2148
1400,3089407,10-glenn-avenue-Northmead-NSW-2152
1401,1755848,27a-webb-street-North-Parramatta-NSW-2151
1402,1039239,2702-330-church-street-Parramatta-NSW-2150
1403,2930384,17-berg-street-Blacktown-NSW-2148
1404,3899611,1-randal-crescent-North-Rocks-NSW-2151
1405,358246,3-211-old-windsor-road-Northmead-NSW-2152
1406,223804,33-7-aird-street-Parramatta-NSW-2150
1407,128462,17-19-aurelia-street-Toongabbie-NSW-2146
1408,124431,11-daffodil-street-Marayong-NSW-2148
1409,2572765,44-dan-avenue-Blacktown-NSW-2148
1410,2513621,1-44-peter-street-Blacktown-NSW-2148
1411,2753491,35-australorp-avenue-Seven-Hills-NSW-2147
1412,2964248,47-abercrombie-avenue-Seven-Hills-NSW-2147
1413,4055272,23-237-239-targo-road-Toongabbie-NSW-2146
1414,1637598,27-grasmere-avenue-Northmead-NSW-2152
1415,424846,159-northcott-road-Lalor-Park-NSW-2147
1416,4077282,16-brahms-street-Seven-Hills-NSW-2147
1417,3177352,48-becky-avenue-North-Rocks-NSW-2151
1418,3490911,9-55-57-fennell-street-North-Parramatta-NSW-2151
1419,128513,14-509---511-wentworth-avenue-Toongabbie-NSW-2146
1420,193723,11-33-41-brickfield-street-North-Parramatta-NSW-2151
1421,128501,2-42-toongabbie-road-Toongabbie-NSW-2146
1422,1215289,10-chircan-street-Old-Toongabbie-NSW-2146
1423,3152618,5-eighth-avenue-Seven-Hills-NSW-2147
1424,3572443,4-dorlton-street-Kings-Langley-NSW-2147
1425,570900,12-hawkins-street-Blacktown-NSW-2148
1426,4164165,7-reading-avenue-Kings-Langley-NSW-2147
1427,216226,21-geneva-crescent-Seven-Hills-NSW-2147
1428,4163326,2316-45-macquarie-street-Parramatta-NSW-2150
1429,1032913,5-newman-street-Blacktown-NSW-2148
1430,2623212,14-vienna-street-Seven-Hills-NSW-2147
1431,4072495,56-7-griffiths-street-Blacktown-NSW-2148
1432,128540,11-kansas-place-Toongabbie-NSW-2146
1433,28729,28-wellesley-crescent-Kings-Park-NSW-2148
